case,triangle_index,node_1,node_2,node_3,centroid_x,centroid_y,area,minimum_interior_angle_deg,mesh_quality_qc
stochastic_dfn,15559,5355,12476,9901,-0.337105807007,-4.75088019568,0.0024263384968,48.458293894,0.96767480732
stochastic_dfn,15560,9010,12674,5482,2.39092218735,-2.4349370499,0.00405076291681,50.4423430393,0.977582940144
stochastic_dfn,15561,1821,10248,9437,-3.97733788618,1.19616003864,0.00297158957659,46.0378583773,0.95256568282
stochastic_dfn,15562,4724,10156,1922,-0.370837472882,-4.49228215091,0.00393633472226,47.8476326089,0.929228236322
stochastic_dfn,15563,9407,10924,2980,2.3960218382,1.86700773437,0.00254639002107,58.3023107712,0.999207092529
stochastic_dfn,15564,435,10059,3197,0.90795000262,0.950031284137,0.00388781143818,56.007551921,0.994978417821
stochastic_dfn,15565,467,12595,10271,-1.99343591854,-4.82921923723,0.00141037110973,46.9018105285,0.957337166723
stochastic_dfn,15566,2495,12577,1333,1.1634061613,1.57834700601,0.00337557505306,44.2216520226,0.941144319657
stochastic_dfn,15567,7748,11909,10791,1.82007069825,-1.921726107,0.00336990539584,50.7480899484,0.957049707676
stochastic_dfn,15568,4745,10974,894,0.439216352386,-3.56743934683,0.00290916434508,46.4240027189,0.945368059479
stochastic_dfn,15569,8729,12668,7402,3.79361719845,2.17715225295,0.00319267808299,40.1148618663,0.879536176559
stochastic_dfn,15570,4960,10600,1043,3.50788395586,-1.77132559154,0.00431268246577,52.0645321565,0.979962042981
stochastic_dfn,15571,10254,11189,2693,2.81531282057,1.33277861446,0.00279267269305,47.7348038799,0.940930559901
stochastic_dfn,15572,8588,11785,7772,-1.42772174932,4.02006407065,0.00141052670189,48.8246745131,0.953406743178
stochastic_dfn,15573,3593,12037,8406,4.10424815985,3.11649268618,0.00439428323651,46.4175696065,0.949730155629
stochastic_dfn,15574,9108,12776,5758,-0.461013558438,-3.79757674722,0.00311553095319,40.8329582496,0.853120703003
stochastic_dfn,15575,1159,10421,4899,-1.95892859821,1.46141138078,0.00400081394707,56.7518319883,0.991979842477
stochastic_dfn,15576,5533,11303,10841,0.232517811436,3.4087307569,0.00295693392555,50.4679850679,0.975303085499
stochastic_dfn,15577,8314,12203,9044,3.05619410168,3.65767806604,0.00336821916138,44.3115185638,0.920176235277
stochastic_dfn,15578,1353,12510,2558,-1.92455102409,4.57959680335,0.0046026865793,52.2391646729,0.958472194105
stochastic_dfn,15579,4451,9562,9294,2.43078023145,-1.57725891065,0.00535105873644,58.2413815602,0.999322770032
stochastic_dfn,15580,2353,12940,8919,1.89581559133,4.56031955564,0.00430041447168,43.3988909705,0.924628401633
stochastic_dfn,15581,10032,12817,7510,-0.305412758168,2.4283364778,0.00272733261769,50.8676198029,0.956634795858
stochastic_dfn,15582,1544,13068,8583,-2.19454067096,2.48947449485,0.00277635723904,46.4629358546,0.90723334536
stochastic_dfn,15583,4558,10516,543,-1.71517339792,3.4989810649,0.0045027802987,56.6619800846,0.997646321123
stochastic_dfn,15584,4083,12912,928,0.0909460255219,1.95141524936,0.00360500490519,42.9232323746,0.923958066639
stochastic_dfn,15585,9473,13035,3879,1.34362607845,-1.81744331361,0.00237551392316,43.9974414855,0.939090595779
stochastic_dfn,15586,8453,12029,1821,-3.95412037755,1.2730301819,0.0033133882817,47.0617613125,0.941180957263
stochastic_dfn,15587,1323,11546,5656,2.00591287954,-1.82260073938,0.00424977757349,54.6099589481,0.99375797617
stochastic_dfn,15588,3916,10060,1712,2.46929208869,4.47108475072,0.00392164346835,48.533749335,0.950095490853
stochastic_dfn,15589,3602,11998,3601,-0.721203765914,1.1612845713,0.00427485673663,43.5994403722,0.936125797402
stochastic_dfn,15590,11649,11969,1443,3.02317359093,4.12359431579,0.00148434800647,52.4459355191,0.985937679237
stochastic_dfn,15591,10343,13336,10426,0.574540208676,2.46889799103,0.00230415407972,37.2006021385,0.751700386091
stochastic_dfn,15592,4141,10380,962,4.52464377102,-3.44460766887,0.00164663401331,59.6850812088,0.999919950246
stochastic_dfn,15593,1612,11536,8882,-0.907324079023,-0.576089387475,0.00287540130577,54.5301145846,0.983756090367
stochastic_dfn,15594,7961,11846,11585,-0.382415582316,-0.62842523378,0.00267620463676,50.9859760274,0.960051127054
stochastic_dfn,15595,7785,11726,10668,2.98206664681,0.295727884588,0.0024997178191,49.8631172417,0.95700800908
stochastic_dfn,15596,915,13146,4529,-0.0768259885855,-4.56879391421,0.00286054951322,41.4662141877,0.915969668108
stochastic_dfn,15597,7918,12019,9310,-0.0623636471199,-2.92594261379,0.00150509514332,50.3481598481,0.977263990285
stochastic_dfn,15598,4736,10181,4735,-1.03607863955,-3.41216642336,0.00432819061257,56.7857349401,0.994760492453
stochastic_dfn,15599,2180,9977,9751,1.76520659646,-1.76961284052,0.00365607336065,51.3491253385,0.982088006511
stochastic_dfn,15600,4257,10689,1797,-1.89926968878,2.83302147953,0.00376568610147,48.6954203677,0.959708443461
stochastic_dfn,15601,10023,12490,5936,0.682556760311,-1.1093697641,0.00187018873176,41.2681228469,0.912288307217
stochastic_dfn,15602,3237,12535,8702,-0.302181066968,-1.79947192776,0.00268170030826,42.5449761814,0.84000068159
stochastic_dfn,15603,4070,12746,4069,3.89711804259,0.744945592989,0.00378606952745,38.8363870781,0.88835370809
stochastic_dfn,15604,12682,12847,8273,1.13420873054,-1.97930132701,0.00328074793384,46.2172717921,0.88694126322
stochastic_dfn,15605,3170,11772,8465,1.41976471873,-2.49347481835,0.00246704732396,54.0606735311,0.992399667398
stochastic_dfn,15606,8066,13138,9017,2.16479969945,-4.72777164815,0.00200300875342,38.8348999786,0.873935973031
stochastic_dfn,15607,1696,13353,12482,-3.14381407919,2.39992194456,0.00360237705799,52.8126932448,0.965901618546
stochastic_dfn,15608,8636,11203,1361,0.816695752267,1.13729528342,0.00303046547258,40.6740651182,0.899718463963
stochastic_dfn,15609,4557,13094,9113,-1.55786243627,3.45561151456,0.00272933103415,43.3494800848,0.933994620167
stochastic_dfn,15610,8993,12632,7488,0.912069443317,-2.9549614378,0.00242765160282,42.6098646785,0.828491966807
stochastic_dfn,15611,5167,13067,524,0.256692487901,-0.348652037194,0.0026615924852,40.9919138695,0.911368859508
stochastic_dfn,15612,10300,11402,2919,3.6488867636,-3.35777575067,0.002252247862,42.0489384738,0.922013909172
stochastic_dfn,15613,5796,12245,8629,-1.09994047782,1.63726152136,0.00249553579484,45.5016400385,0.935441950539
stochastic_dfn,15614,4309,10564,1812,0.44841533183,4.65165612033,0.00186763507264,57.6531973875,0.998854956049
stochastic_dfn,15615,229,13063,4947,3.95947152405,-4.66967022096,0.00234346342215,42.2459185129,0.90589836817
stochastic_dfn,15616,3576,8537,5689,0.291082486058,2.45989960749,0.00318596140324,46.9688152679,0.905019431112
stochastic_dfn,15617,3574,11023,10647,0.0660241949352,2.33558826208,0.00133764595074,50.0250498009,0.977237982291
stochastic_dfn,15618,4058,10971,4057,-0.172130084036,-4.70234259858,0.00335582385491,55.4702714556,0.994888809868
stochastic_dfn,15619,7654,11108,9847,0.0481023565512,2.1460892523,0.00276326742294,37.9669368504,0.877866501507
stochastic_dfn,15620,2333,11533,2334,3.07541017702,-1.89603334659,0.00290767696997,45.5881916121,0.874823070232
stochastic_dfn,15621,8162,11795,10834,3.91638439679,-0.292488047479,0.00205308213159,48.6378223994,0.955925875777
stochastic_dfn,15622,9312,10068,7464,1.33432176297,-4.85083425265,0.00325405529881,55.7007199106,0.991703064156
stochastic_dfn,15623,7432,11445,8829,3.61322023665,4.11375269744,0.00382685042256,56.1667572591,0.996505004123
stochastic_dfn,15624,7358,13007,9381,4.72449750216,-1.52153139639,0.00340316145589,46.6170128796,0.941336788803
stochastic_dfn,15625,3452,11739,3451,-3.30367861677,1.33308978837,0.00328561657198,44.4870054947,0.942900445407
stochastic_dfn,15626,9164,12321,8058,-1.57759238265,-1.38892047044,0.00285486886021,45.7602986915,0.946569832396
stochastic_dfn,15627,3670,9817,9411,3.78969050613,-0.163387919085,0.00294445245561,55.6807802185,0.991867397384
stochastic_dfn,15628,5715,11347,9288,4.21452376793,0.889314431365,0.0032869692141,54.4778101808,0.98749853398
stochastic_dfn,15629,8922,11226,8154,-0.519459025681,-1.77253370458,0.00397097893341,49.8201864149,0.934262525371
stochastic_dfn,15630,9463,9533,3702,0.966703410911,0.807073808514,0.0048431525255,56.6278395395,0.99692316707
stochastic_dfn,15631,3806,11059,10141,1.33421523267,2.92435287024,0.00427380320752,53.0758449076,0.987805630606
stochastic_dfn,15632,8443,12785,9175,4.01894252333,-4.2918952744,0.00349057236614,45.6330772742,0.908268658734
stochastic_dfn,15633,1656,11873,3706,1.35306274082,1.13719162594,0.00445692635286,40.4546272427,0.906278032566
stochastic_dfn,15634,3654,10559,3653,2.99030389249,1.19234885993,0.00340696978304,53.1964253806,0.967320173541
stochastic_dfn,15635,882,10616,9950,0.498024335265,-1.07741771429,0.00340403977217,57.6407065307,0.998767737483
stochastic_dfn,15636,818,13153,457,2.00671327904,3.32979829867,0.00263461025117,42.4510820848,0.857355176762
stochastic_dfn,15637,9874,12599,7427,-1.3103903283,-3.40817203158,0.00487789887078,42.981566954,0.929230326251
stochastic_dfn,15638,9123,10576,7374,2.90856442129,0.771286297795,0.00290292664372,53.6685101152,0.987151352446
stochastic_dfn,15639,8520,12204,10528,0.690738756988,-3.75147820332,0.00166693583928,48.3139150714,0.960653376082
stochastic_dfn,15640,9348,10423,7383,0.998025899603,-1.28206576898,0.00295214103222,54.197632914,0.987370534686
stochastic_dfn,15641,2028,10260,5127,-1.10619989173,-3.54520921078,0.00437631634693,55.2300024488,0.990268289328
stochastic_dfn,15642,4393,11883,1105,-1.81323224969,0.757094533244,0.00423877288285,47.1471293444,0.961927586569
stochastic_dfn,15643,1531,13343,10499,2.85456036179,4.69136274386,0.00279288777701,48.4835170211,0.95885437862
stochastic_dfn,15644,2144,9880,5522,-1.01089916012,-1.31921392532,0.004456880457,52.3229306044,0.985323867857
stochastic_dfn,15645,3495,11490,5367,-1.15686537294,3.80808742645,0.00297527115603,48.2701386062,0.965521713094
stochastic_dfn,15646,2603,12939,1363,1.6802091716,-0.909016379547,0.00263643098654,42.9114642439,0.866927109016
stochastic_dfn,15647,9929,11491,8259,1.5085928702,0.442171391851,5.26581345144e-05,37.0424558229,0.867235343059
stochastic_dfn,15648,8788,10811,7521,-0.635706307593,-1.93127710851,0.00457679975898,50.8012886802,0.95600769736
stochastic_dfn,15649,8940,11348,7922,3.01698536932,2.94018339898,0.00345093468361,49.3615919289,0.97308348311
stochastic_dfn,15650,8060,12174,11865,4.27736341364,-3.76032655596,0.00211894513893,54.9174626,0.990381536225
stochastic_dfn,15651,7459,11553,10338,3.78688974695,3.04352385269,0.00346133708452,49.3545807453,0.962669812833
stochastic_dfn,15652,8245,10795,10058,0.426254814665,2.14962998578,0.00290718487692,54.7001354482,0.990726577253
stochastic_dfn,15653,5856,12130,8433,2.12728920413,0.899847182663,0.00272564839725,50.7185540911,0.945164178297
stochastic_dfn,15654,127,10184,2632,0.952470706785,-4.78743044936,0.00191269857149,52.3627811745,0.986014577811
stochastic_dfn,15655,2790,12114,1408,3.16888674722,2.95729054296,0.00473730924256,45.3639457781,0.948081084447
stochastic_dfn,15656,7658,13324,12751,0.218400076932,-1.63943700621,0.00318064876336,58.9781643713,0.999784615893
stochastic_dfn,15657,5082,12992,8987,1.90772831528,-0.729413938916,0.00391228966708,46.051632876,0.954528239056
stochastic_dfn,15658,4055,9878,9579,-0.413822862091,-4.90501468677,0.00296620737786,53.1417610542,0.987167546152
stochastic_dfn,15659,5265,10565,5266,-1.27602568935,-1.26682935661,0.0046283071878,53.0190225507,0.986845724682
stochastic_dfn,15660,2749,13193,8634,4.44810208908,1.52817363641,0.00270380916514,41.3627242503,0.859855679207
stochastic_dfn,15661,1891,13375,10751,2.28193252412,1.1234345047,0.00198693503852,40.5248054329,0.903073143923
stochastic_dfn,15662,9820,10558,8446,-1.41574418416,0.524296090283,0.00431029945184,42.510822248,0.920012005888
stochastic_dfn,15663,8311,11093,9676,-2.29898283442,3.49558952207,0.00501948361605,46.4382491829,0.951328891999
stochastic_dfn,15664,7660,11076,9643,-0.904301843319,-2.44638899091,0.00240520178376,48.9890157913,0.967766058123
stochastic_dfn,15665,7465,10763,8761,4.56151888769,-1.18726892469,0.0017580024433,48.1795874686,0.940026089569
stochastic_dfn,15666,8709,12588,2925,2.86627202947,3.99591643912,0.00285994673493,46.3194159407,0.924262234207
stochastic_dfn,15667,5859,11344,5858,1.90089778243,1.11848466148,0.0027764474737,44.9789176618,0.947130947206
stochastic_dfn,15668,5194,10275,8958,-1.37933991343,-2.01257243308,0.0034214947283,57.0984837191,0.99738525925
stochastic_dfn,15669,1962,11052,9267,0.077096479766,2.50071269438,0.0034564084523,48.5018491564,0.965456641082
stochastic_dfn,15670,8402,12222,1928,0.117675624798,-3.22737329844,0.00301232504207,45.4334994332,0.905297179482
stochastic_dfn,15671,3344,11149,3345,0.489989434497,-0.197386105505,0.00460803567216,56.800655283,0.997513545641
stochastic_dfn,15672,1415,13027,2831,1.09918935989,-3.06280632971,0.00277218836611,43.6023855266,0.926677663259
stochastic_dfn,15673,8898,11478,5066,1.54839775038,-3.94209790124,0.0045880553797,47.0796645773,0.930920408548
stochastic_dfn,15674,3749,11657,3413,3.12337918175,0.388857548288,0.00262675521899,40.311904579,0.856651267382
stochastic_dfn,15675,5677,10645,2185,0.684721110886,-3.51214636981,0.00304035441812,47.8729496224,0.963915576455
stochastic_dfn,15676,3873,12792,3872,2.43609035823,3.71899866133,0.0041069669986,45.8016002816,0.950105829262
stochastic_dfn,15677,8891,13428,5588,4.37934379799,-1.8322330976,0.00385032310621,41.2639084032,0.912416118351
stochastic_dfn,15678,9117,10486,4298,-1.11526616387,-3.95142564592,0.00434892968513,53.4431541883,0.971753094425
stochastic_dfn,15679,2398,13116,9059,-1.63364387096,-3.39081766363,0.00417888866715,43.610209457,0.936127003312
stochastic_dfn,15680,9539,12219,11443,1.21393520993,-0.326449010777,0.00177155512663,48.2054348924,0.968166245294
stochastic_dfn,15681,10106,10181,4736,-1.07882198417,-3.36973178149,0.00440734914944,55.9531912811,0.993934202635
stochastic_dfn,15682,9369,12118,2047,-1.204880548,-2.34689862963,0.00341695833243,49.7519874163,0.959996756579
stochastic_dfn,15683,9551,12118,7454,-1.1242875404,-2.37788692903,0.00335694184655,53.7564766584,0.978995497166
stochastic_dfn,15684,1184,8893,31,1.78160979772,-0.441349033833,0.000500058403087,22.5035120621,0.61601912009
stochastic_dfn,15685,524,13067,3343,0.262028786794,-0.387608919091,0.00275038369134,43.6297718733,0.934198529946
stochastic_dfn,15686,897,11024,4505,-1.54147085578,-0.322058040727,0.0027136812015,44.4103433255,0.912889487033
stochastic_dfn,15687,1483,10426,3074,0.608254867184,2.39685507126,0.00374480202172,57.5174312919,0.998713540489
stochastic_dfn,15688,4113,10240,1762,-0.789577273595,2.54676034836,0.00333099560558,49.861666584,0.966990234542
stochastic_dfn,15689,55,10349,2501,1.41040009395,1.5879597383,0.00196286803801,53.2675209065,0.976321405349
stochastic_dfn,15690,1813,11295,4313,4.13270787145,-0.41433049179,0.0028396249324,55.1726171764,0.98552678277
stochastic_dfn,15691,1548,11819,3298,3.79964846178,-0.525672320511,0.00400232757586,41.7861862937,0.917041467779
stochastic_dfn,15692,8183,11061,5367,-1.24250499442,3.75277227721,0.00269045459376,42.4208229851,0.918179551144
stochastic_dfn,15693,8229,13255,10858,-0.660232833438,-3.79726001796,0.00144194575396,48.1074725186,0.939195182977
stochastic_dfn,15694,9039,12558,7671,1.82227099236,4.03396516489,0.00247477267609,44.4621085221,0.868561329216
stochastic_dfn,15695,5363,9958,948,-0.739888571511,2.66814640277,0.00312631792111,49.6812468342,0.974656046549
stochastic_dfn,15696,8832,11768,5737,0.872073597879,-1.81371878512,0.00418370808747,47.3298997281,0.962576051731
stochastic_dfn,15697,3369,13488,534,-1.68936077399,2.91084000308,0.00239218874686,42.0651879912,0.819577849236
stochastic_dfn,15698,5241,11208,9165,-1.36224498152,-0.850092788507,0.00242042285643,51.1622199753,0.982084253729
stochastic_dfn,15699,4227,12755,4226,-0.429731872875,-1.29828380716,0.00297677362176,42.661764828,0.871654392135
stochastic_dfn,15700,5937,10374,2268,-0.849155597294,3.98482121922,0.00171678270328,59.5273377113,0.999954414012
stochastic_dfn,15701,9430,11417,7626,-0.14908372633,-3.01104678049,0.00248295434285,53.9587638981,0.98957501306
stochastic_dfn,15702,1707,10683,3811,1.57618350138,3.44724460485,0.00299207547989,49.0840089007,0.959773334132
stochastic_dfn,15703,2154,11810,8878,3.30400389806,2.31484227583,0.00316664309912,48.2257453595,0.915225186988
stochastic_dfn,15704,5337,11184,959,2.9507360295,-2.5912170717,0.00396573434531,55.1763123338,0.993388175456
stochastic_dfn,15705,9708,11120,2714,0.0994231082176,3.23954682383,0.00334268410219,50.8744017229,0.964051513909
stochastic_dfn,15706,1553,11116,8869,1.59194282596,4.07898189961,0.00414474796319,45.0833165512,0.902987373808
stochastic_dfn,15707,3367,10689,9347,-1.89760894502,2.73940120589,0.00465729366937,49.8861536966,0.967580775897
stochastic_dfn,15708,7532,11819,10966,3.77630476108,-0.432015796742,0.00352858918797,52.948095823,0.979826729072
stochastic_dfn,15709,5606,12600,5607,-0.0363426215521,4.48087536933,0.00377854700078,41.0834937382,0.913197191671
stochastic_dfn,15710,8103,12846,11661,2.01582428794,0.936602063601,0.00165269769347,44.6763098404,0.940289953158
stochastic_dfn,15711,5356,10392,5357,-0.513778205355,-4.44663779944,0.00312556301109,59.9202334463,0.999998706834
stochastic_dfn,15712,542,11809,3399,0.578485919172,-0.623762439079,0.00389545873329,48.0419791032,0.955601718979
stochastic_dfn,15713,3992,10447,3993,0.474107199175,-1.46202406731,0.00392719722453,45.226255828,0.943946618251
stochastic_dfn,15714,10282,11146,1346,1.32510903568,-3.64387181238,0.00454752824905,52.6116409711,0.979079725077
stochastic_dfn,15715,2915,10213,1471,3.39577871783,-3.78562651496,0.00238958265697,48.4458299217,0.969158545214
stochastic_dfn,15716,9424,11726,7785,3.00974217051,0.25274978748,0.00282966125101,45.3987432168,0.941259415922
stochastic_dfn,15717,7801,10002,8986,-2.00531804823,3.73475659478,0.000732788505873,49.5852704889,0.942911869101
stochastic_dfn,15718,2435,13304,2434,2.02883397881,-3.82531309261,0.00408738007915,41.8297650933,0.915863884057
stochastic_dfn,15719,4059,13146,915,-0.0335386849109,-4.57067190432,0.00305726496119,46.1737745236,0.955404723696
stochastic_dfn,15720,5297,10224,2078,1.87324800434,-3.49824036667,0.00401864274731,47.8674707892,0.961712805871
stochastic_dfn,15721,2583,11829,9673,2.72110643133,4.36367736189,0.00403148710228,46.4110876894,0.956644350366
stochastic_dfn,15722,5556,12931,5557,4.40991077734,1.15516502617,0.00335279391099,43.5544156926,0.934461061564
stochastic_dfn,15723,9356,11846,8738,-0.310339050311,-0.691633179807,0.00273990287279,50.6230574457,0.955042519592
stochastic_dfn,15724,10214,11010,7701,-1.81951358458,2.415577804,0.00438448930835,51.1419935805,0.969621140415
stochastic_dfn,15725,7495,10194,9217,2.31383178911,0.616408373198,0.0022092330691,50.9618021644,0.971826499819
stochastic_dfn,15726,5448,10548,5449,-1.75644041818,1.60894385408,0.00360881181405,46.0811825376,0.949622213048
stochastic_dfn,15727,9354,12070,2905,0.589377412262,3.69887490219,0.00365008620896,45.2896328319,0.948543776135
stochastic_dfn,15728,10520,13271,1045,3.84329984539,-1.47384654034,0.00307810612524,51.7078257109,0.98205003736
stochastic_dfn,15729,10162,12883,7439,0.386579594307,-1.29534899053,0.00344267658764,48.2246148148,0.957420002569
stochastic_dfn,15730,2395,12571,9614,-1.39778329499,-3.58378225332,0.00331846173128,53.5570627099,0.987953442761
stochastic_dfn,15731,7376,13307,10725,4.2103951116,4.06269964727,0.00321034287903,47.3570697503,0.934244987319
stochastic_dfn,15732,5076,10348,2012,2.50738699699,4.1957616655,0.00337557953199,53.9831456687,0.989251033768
stochastic_dfn,15733,3282,13102,2949,-2.63977104201,1.99625822046,0.00411896644033,37.2343759892,0.859992021011
stochastic_dfn,15734,8397,11476,9112,2.33341314972,-0.841902218893,0.00289870749001,51.4953905653,0.965201093605
stochastic_dfn,15735,6151,12444,9864,-0.0463702711367,-4.93527363568,0.00371348570186,40.3354993362,0.899657988993
stochastic_dfn,15736,7692,10385,9067,0.738610777584,3.77601882681,0.00353197613867,49.511547393,0.964388115424
stochastic_dfn,15737,7550,11134,9882,-0.838453345573,4.44004372077,0.00390167836394,52.0028767165,0.968166182195
stochastic_dfn,15738,132,10237,2646,-2.62932668591,4.89096766017,0.0026490278386,55.4056772733,0.995454396167
stochastic_dfn,15739,7655,11321,8704,-1.38601971135,2.59099512348,0.00261332425667,43.1464850377,0.904346851757
stochastic_dfn,15740,4385,11542,4731,3.97291781531,-3.29127368965,0.00217923854501,48.7921940508,0.947948161116
stochastic_dfn,15741,87,12311,2555,0.0744998674356,0.666698548825,0.00210772535044,45.8300312327,0.878385119212
stochastic_dfn,15742,5804,13463,5805,-1.43978713725,-2.16008584241,0.00268906570716,38.7274365867,0.887074611895
stochastic_dfn,15743,8255,12827,10054,2.88297189646,0.629061075603,0.00273161964886,47.373159671,0.947786208274
stochastic_dfn,15744,8230,12726,2540,1.11319319739,-4.10768690556,0.00322806469743,43.0357763597,0.850672207471
stochastic_dfn,15745,9900,10511,3358,-1.54143729564,2.11778225288,0.00419022434837,58.399370257,0.999148077254
stochastic_dfn,15746,4314,11598,8621,4.33989341716,-0.351900810303,0.0037103055526,47.0686429906,0.954797970021
stochastic_dfn,15747,8723,11558,7520,4.24463200902,-4.22603649801,0.00526556046427,46.1411599507,0.937368950035
stochastic_dfn,15748,522,11264,3338,3.99737495481,4.0398689214,0.00323402842119,51.7492216351,0.954567913049
stochastic_dfn,15749,9088,11745,5711,0.886483678039,-3.21438071378,0.0016743210666,45.9380250576,0.953408988589
stochastic_dfn,15750,2758,10241,2757,-0.401897596483,-2.61607603032,0.00485424513079,55.0202721024,0.9914744511
stochastic_dfn,15751,7925,10937,10922,4.83550006427,-4.47747620463,0.00320358522553,48.3699951063,0.950622622844
stochastic_dfn,15752,6013,10086,2296,4.73238940141,-0.769633594924,0.00272493584609,50.9729033474,0.981682575503
stochastic_dfn,15753,9226,11592,7704,-3.46834244017,1.27208051356,0.00293340159779,48.9035678592,0.971123545889
stochastic_dfn,15754,491,13102,3282,-2.59027148444,1.99233889558,0.00405137008359,38.6411404274,0.883381708782
stochastic_dfn,15755,1483,12628,1983,0.695166179761,2.40079955828,0.00269868518537,41.4335045352,0.853093532927
stochastic_dfn,15756,8821,13059,7586,-3.71791343536,2.34551002127,0.00312570691723,44.6029805056,0.88377953543
stochastic_dfn,15757,7575,12117,9933,0.876755375083,-2.09363292043,0.00356256778442,49.0173451941,0.972739545963
stochastic_dfn,15758,591,11491,599,1.51853702865,0.43808745364,2.51531959312e-05,52.8237554421,0.966376487026
stochastic_dfn,15759,11194,13432,4960,3.5463598692,-1.68032319986,0.00245827929191,45.2633689955,0.877531056351
stochastic_dfn,15760,3205,9796,9795,3.42415239489,3.59681165112,0.00407194365639,54.4042677262,0.977688325625
stochastic_dfn,15761,2265,11674,8522,-2.66672882912,3.93637286894,0.000740289618722,46.3479456047,0.95649512568
stochastic_dfn,15762,1568,11578,8777,-1.2998122347,2.35920289932,0.00339027840019,47.5161164524,0.960174655716
stochastic_dfn,15763,4425,13014,9390,-1.96087781052,3.10621175187,0.00364759464648,44.1856553662,0.937645231127
stochastic_dfn,15764,4858,11892,4857,2.75794758537,-4.64265726707,0.00351821631948,42.8720552588,0.929590579958
stochastic_dfn,15765,4082,12723,5462,-0.045073193113,1.82479670229,0.00282370638569,42.8220782394,0.908516417561
stochastic_dfn,15766,3055,10001,3054,2.23637820708,-0.126267823482,0.00400569442399,54.4651992136,0.993421564798
stochastic_dfn,15767,8705,10996,4350,-0.704261805104,1.48614372751,0.00456603370673,50.562847185,0.972714194267
stochastic_dfn,15768,9763,10556,4753,3.04832561832,-0.795540141207,0.00379951155947,48.1246462491,0.967672886138
stochastic_dfn,15769,4132,13398,4133,2.99693144534,-2.43820554322,0.00291387475646,40.4278720632,0.792080399991
stochastic_dfn,15770,510,10170,509,4.16715176272,-1.37837281704,3.95369691197e-05,49.651493602,0.97211529082
stochastic_dfn,15771,2652,11179,11178,3.11931667883,4.03493776246,0.00089648017004,45.0759149697,0.943051527775
stochastic_dfn,15772,9252,10651,1687,0.890373515435,-0.853922149794,0.00390098144677,46.3570680333,0.956562058134
stochastic_dfn,15773,8691,12010,5449,-1.79066816179,1.67723963365,0.00230434623283,44.6189928289,0.881756261123
stochastic_dfn,15774,8804,10764,5039,2.74194295921,-1.18087932287,0.00283457069247,45.018862174,0.888623823805
stochastic_dfn,15775,4495,11845,11645,-2.16908946768,4.49804245627,0.00327929308931,44.7441625637,0.923737427885
stochastic_dfn,15776,7479,10940,9569,1.11730285913,-1.55965495175,0.00300796391214,55.0230478703,0.984276848838
stochastic_dfn,15777,4603,9938,1889,2.26322862389,-3.03827097858,0.00251771087957,50.7996743513,0.973589846112
stochastic_dfn,15778,2181,10342,5661,4.01990693372,-0.611188033578,0.00187760121669,54.9711015723,0.993023437547
stochastic_dfn,15779,2160,10390,3615,-3.04713473816,1.22492040812,0.00291108917986,44.0044918668,0.904457600219
stochastic_dfn,15780,4481,12845,8689,-2.26139531948,1.26360330688,0.00445447075843,46.6915554156,0.927913686151
stochastic_dfn,15781,4821,11051,5683,1.356708499,-1.25099669729,0.00238612533865,41.4795252958,0.883836080934
stochastic_dfn,15782,1768,11985,10600,3.4072186432,-1.80763271178,0.00326262269322,57.403213246,0.997106089103
stochastic_dfn,15783,9104,13469,5818,-0.223062632193,-0.483566064381,0.00199689775587,40.497581808,0.858498082116
stochastic_dfn,15784,4615,13487,4614,-1.9237173685,4.87781791815,0.00328298485544,41.0393133141,0.911351369759
stochastic_dfn,15785,8420,12576,4038,-0.782784921191,3.64180435579,0.0037612690744,47.2869522091,0.906280433116
stochastic_dfn,15786,4218,11297,4641,1.90342429957,1.61526829783,0.00344561926638,51.8849759213,0.967071063352
stochastic_dfn,15787,2276,10405,9418,1.45349012039,-4.47378480763,0.00299983851464,56.4977372555,0.99072480651
stochastic_dfn,15788,5212,10013,250,-1.75143316322,1.9732631897,0.00287881010291,58.5796235267,0.998973426335
stochastic_dfn,15789,3994,11395,3995,0.530447733071,-1.24626108511,0.00370566788999,39.4354529461,0.895535138831
stochastic_dfn,15790,8963,12910,3203,3.18347747823,3.38480102819,0.00327842412884,44.9760273296,0.910364549911
stochastic_dfn,15791,4136,13270,4137,3.23699275257,-2.04046816868,0.00377529101298,43.3091523079,0.900183832706
stochastic_dfn,15792,2468,11247,2469,3.23671873116,-3.78478783891,0.0033586756206,42.7442180623,0.926374097394
stochastic_dfn,15793,3494,13291,9344,-1.19969922624,3.57912635123,0.0032635979181,42.7328239808,0.928216583289
stochastic_dfn,15794,4735,10260,4734,-1.00340505632,-3.5126006137,0.00422916859955,56.8156596493,0.992281778253
stochastic_dfn,15795,3068,10629,5990,4.18917395563,1.55213713231,0.00139812930075,41.7909129035,0.912030093544
stochastic_dfn,15796,9135,10506,2216,2.03029775414,-4.74522653883,0.00304175799565,48.9896108315,0.966002779017
stochastic_dfn,15797,4124,10558,4123,-1.36436324667,0.451887166537,0.00338404191397,50.9588749473,0.945022163839
stochastic_dfn,15798,788,11464,3826,0.467896493552,-4.3346417658,0.0049208983253,50.8154895544,0.979094577756
stochastic_dfn,15799,991,10296,4192,1.72961474816,1.72365560161,0.0020905288424,58.6086517703,0.999595045727
